post_title,group_name,discovered,description,website
Hometrust Mortgage Company,alphv,2022-07-23 13:01:07.713704,,
KKJM Lawfirm,alphv,2022-07-23 22:51:17.987814,,
daytonsuperior.com,lockbit3,2022-07-24 14:50:35.851908,,
riken.co.jp,lockbit3,2022-07-24 16:41:23.038339,,
SRM Technologies,alphv,2022-07-24 20:52:29.490718,,
agenziaentrate.gov.it,lockbit3,2022-07-25 10:48:16.005985,,
legacy-hospitality.com,lockbit3,2022-07-25 10:48:19.496698,,
overseas-ast.com,lockbit3,2022-07-25 10:48:21.101091,,
eclipse-print.com,lockbit3,2022-07-25 16:56:29.967485,,
OptiProERP is a leading global provider of industry-specific ERP solutions for manufacture,revil,2022-07-25 18:54:07.904400,,
ginko.com.tw,lockbit3,2022-07-25 20:57:52.429553,,
WARTSILA.COM - HACKED AND MORE THEN 2000 GB DATA LEAKED,lv,2022-07-25 23:07:19.707535,,
sppc.com.sa - HACKED and more then 900GB data leaked,lv,2022-07-25 23:07:21.622900,,
ryanhanley.ie - HACKED AND MORE THEN 200GB DATA LEAKED,lv,2022-07-25 23:07:23.536932,,
FederalBank/Fedfina.part4,everest,2022-07-26 01:09:43.920951,,
Baltholding OÃ,onyx,2022-07-26 08:59:16.266127,,
Empress EMS,hive,2022-07-26 17:13:39.418603,,
Artistic Stairs & Railings,onyx,2022-07-26 17:13:44.460695,,
WAYAN NATURAL WEAR,onyx,2022-07-26 17:13:46.390159,,
CUCA FRESCA,onyx,2022-07-26 17:13:48.070484,,
sieam.fr,lockbit3,2022-07-26 17:13:50.245184,,
ymaunivers.com,lockbit3,2022-07-26 17:13:52.735143,,
cheungwoh.com.sg,lockbit3,2022-07-26 20:56:48.895651,,
studioteruzzi.com - HACKED AND MORE THEN 80GB DATA LEAKED,lv,2022-07-27 03:42:30.040253,,
Weidmueller,hive,2022-07-27 13:03:47.673430,,
CIMEX,hive,2022-07-27 14:52:32.571272,,
groupe-helios.com,lockbit3,2022-07-27 14:52:37.879816,,
maldegem.be,lockbit3,2022-07-27 14:52:39.764347,,
JOHN A. BODZIAK ARCHITECT AIA,alphv,2022-07-28 08:48:58.791562,,
correounir.com.ar,lockbit3,2022-07-28 14:55:36.206453,,
coarc.org,redalert,2022-07-28 14:55:38.962792,,
tnq.co.in,alphv,2022-07-28 16:50:19.399018,,
herc.com.br,alphv,2022-07-28 16:50:22.103221,,
armassist.ie,lockbit3,2022-07-28 18:58:36.732641,,
fruca.es,lockbit3,2022-07-28 18:58:39.238462,,
Fandeli,lorenz,2022-07-29 00:57:58.668529,,
Hong Kong Special Care Dentistry Association Limited,lv,2022-07-29 08:47:53.951617,,
autoliv.com,lockbit3,2022-07-29 18:48:34.006793,,
Creos Luxembourg,alphv,2022-07-29 22:54:22.881361,,
emunworks.com,lockbit3,2022-07-31 03:13:06.629473,,
vytelle.com,lockbit3,2022-07-31 08:33:38.476151,,
get.es,lockbit3,2022-07-31 20:59:31.885668,,
BAFNAGROUP.COM - HACKED AND MORE THEN 20 GB DATA LEAKED,lv,2022-07-31 22:50:40.445817,,
shopper360.com.my,lockbit3,2022-08-01 10:52:40.418053,,
ARISA CORREDORES DE SEGUROS,onyx,2022-08-01 16:48:28.744386,,
preflooring.com,lockbit3,2022-08-01 22:43:46.108652,,
scohil.com,lockbit3,2022-08-01 22:43:48.653964,,
casapellas.com,lockbit3,2022-08-02 01:10:25.329021,,
Puma Biotechnology - decided to allow Leaks,ragnarlocker,2022-08-02 10:43:58.981504,,
MarioSinacola,alphv,2022-08-02 12:51:21.071983,,
kangaroo.vn,lockbit3,2022-08-02 12:51:25.482439,,
obriengroupaustralia.com.au,lockbit3,2022-08-02 12:51:27.102488,,
tekinox.it,lockbit3,2022-08-02 12:51:29.098634,,
Doosan Group,revil,2022-08-02 18:39:59.243685,,
Trib Total Media (USA),daixin,2022-08-03 03:26:52.956198,,
Fitzgibbon Hospital (USA),daixin,2022-08-03 03:26:55.376462,,
AIIM,alphv,2022-08-03 12:59:43.359844,,
STTLK,lv,2022-08-04 08:52:28.700982,,
ENN Group,hive,2022-08-04 13:00:30.458333,,
BEESENSE,quantum,2022-08-04 14:57:55.465908,,
Liftow LTD,quantum,2022-08-04 14:57:57.481513,,
WARTSILA DATA - ATTENTION !!!,lv,2022-08-04 17:00:12.130096,,
SEMIKRON - EXTREMELY LOW LEVEL OF CYBERSECURITY. 2 TB OF CORPORATE DATA STOLEN,lv,2022-08-04 23:00:48.607297,,
AD Consulting Group,alphv,2022-08-04 23:00:52.135059,,
Borough of Union Beach,onyx,2022-08-05 15:07:48.687119,,
Grohmann Aluworks GmbH & Co,blackbasta,2022-08-06 10:13:11.007215,,
UNIWELL Rohrsysteme GmbH & Co.,blackbasta,2022-08-06 10:13:11.134109,,
Wilks Tire & Battery Service,blackbasta,2022-08-06 10:13:11.188100,,
"Blairex Laboratories, Inc.",blackbasta,2022-08-06 10:13:11.353998,,
The O'Regan,blackbasta,2022-08-06 10:13:11.449642,,
"Love, Barnes & McKew Insurance Adjusters",blackbasta,2022-08-06 10:13:11.513223,,
Jakob Becker,blackbasta,2022-08-06 10:13:11.590440,,
Young & Pratt,blackbasta,2022-08-06 10:13:11.674051,,
BOERNER-GRUPPE,blackbasta,2022-08-06 10:13:11.759349,,
RBBUSA,blackbasta,2022-08-06 10:13:11.825270,,
CREMO,blackbasta,2022-08-06 10:13:11.906775,,
Trade-Mark Industrial Inc.,blackbasta,2022-08-06 10:13:11.995000,,
WENZEL + WENZEL,blackbasta,2022-08-06 10:13:12.045868,,
paradise,blackbasta,2022-08-06 10:13:12.135213,,
WALLWORKINC,blackbasta,2022-08-06 10:13:12.185784,,
"Montrose Environmental Group, Inc",blackbasta,2022-08-06 10:13:12.254844,,
MAI,blackbasta,2022-08-06 10:13:12.335777,,
ttdwest,blackbasta,2022-08-06 10:13:12.504112,,
hatcherins.com,lockbit3,2022-08-06 14:56:56.626557,,
newwestmetals.com,lockbit3,2022-08-06 14:56:59.104943,,
trialpro.com,lockbit3,2022-08-06 14:57:00.812029,,
wrschool.net,lockbit3,2022-08-06 14:57:02.563956,,
unimasters.com,lockbit3,2022-08-06 16:58:35.260204,,
ring-plastik.de,lockbit3,2022-08-07 15:08:23.293941,,
versma.com,lockbit3,2022-08-07 15:08:26.210039,,
Artic Building Services,alphv,2022-08-08 10:52:50.606725,,
Freyr Solutions,quantum,2022-08-08 12:48:45.873173,,
An Turkey Certified Public Accountancy Firms  -Unpay,cheers,2022-08-09 03:34:47.958234,,
An Insurance Company  -Paid,cheers,2022-08-09 03:34:50.557865,,
FOSUN.COM,lockbit3,2022-08-09 10:44:24.631990,,
ISTA International GmbH,daixin,2022-08-09 10:44:27.550608,,
valverdehotel.com,lv,2022-08-09 12:52:15.009640,,
ah-a.de,lockbit3,2022-08-09 16:46:22.989375,,
8 Italy Districts,ransomhouse,2022-08-09 21:04:50.311476,,
Hot news straight from Cisco,yanluowang,2022-08-10 16:48:46.051826,,
okcu.edu,lockbit3,2022-08-10 18:53:26.946043,,
whitworth.edu,lockbit3,2022-08-10 18:53:29.061338,,
beckerlaw.com,lockbit3,2022-08-13 06:56:45.153774,,
besttaxfiler.com,lockbit3,2022-08-13 06:56:48.253953,,
centuryaluminum.com,lockbit3,2022-08-13 06:56:50.396794,,
Fast Pace Health,alphv,2022-08-13 16:46:10.891222,,
pinnick.co.uk,lockbit3,2022-08-13 16:46:15.987053,,
qualitymedicalinc.com,lockbit3,2022-08-13 16:46:18.429670,,
vsainc.com,lockbit3,2022-08-13 18:49:48.019501,,
STTLK - HACKED AND MORE THEN 200GB DATA LEAKED,lv,2022-08-13 21:03:24.887598,,
TriState HVAC Equipment,hive,2022-08-14 10:48:01.867241,,
ELEFONDATI SRL - WAS HACKED. 20 GB OF SENSITIVE DATA STOLEN,lv,2022-08-15 07:04:02.389541,,
altaadhod.com,lockbit3,2022-08-16 14:53:51.364731,,
ospreyvideo.com,lockbit3,2022-08-16 14:53:54.458931,,
tier1techs.screenconnect.com,lockbit3,2022-08-16 14:53:56.358779,,
Vygon Spain,vicesociety,2022-08-16 20:45:38.429582,,
porcelanosa-usa.com,lockbit3,2022-08-16 22:55:25.261322,,
Apex Capital Corp,blackbyte,2022-08-17 05:33:40.687042,,
Accelya,alphv,2022-08-17 20:55:23.900071,,
Stratford University,snatch,2022-08-17 22:55:41.897906,,
File-tree of Tang Capital,ragnarlocker,2022-08-18 12:57:50.665028,,
WOOTTON ACADEMY TRUST,hive,2022-08-18 12:58:08.734839,,
An British Financial Company -Public,cheers,2022-08-18 12:58:13.246399,,
megal.com,lockbit3,2022-08-18 15:05:21.013379,,
entrust.com,lockbit3,2022-08-18 20:56:15.485275,,
traveldoc.ca,lockbit3,2022-08-18 20:56:18.445711,,
wabteccorp.com,lockbit3,2022-08-18 20:56:20.232356,,
Consejo Superior de,vicesociety,2022-08-18 22:50:40.744462,,
Department of Indre-et-Loire,vicesociety,2022-08-18 22:50:42.748416,,
Shaw &amp; Slavsky,quantum,2022-08-19 03:38:20.805681,,
PROSOL,vicesociety,2022-08-19 03:38:25.142787,,
Reiter Affiliated Companies,hive,2022-08-19 08:54:14.350726,,
Greece pipeline company breached - DESFA,ragnarlocker,2022-08-19 18:42:09.604377,,
*.skifgroup.com,icefire,2022-08-20 09:49:42.447167,,
*.feesh.ch,icefire,2022-08-20 09:49:45.061614,,
*.directfn.net,icefire,2022-08-20 09:49:46.719633,,
*.kru.ac.th,icefire,2022-08-20 09:49:50.882177,,
*.kodhosting.com,icefire,2022-08-20 09:49:52.642529,,
*.guneshosting.com,icefire,2022-08-20 09:49:54.156360,,
*.vps-vds.com,icefire,2022-08-20 09:49:55.763440,,
*.cco1.com,icefire,2022-08-20 09:49:57.523236,,
*.iperactive.com.ar,icefire,2022-08-20 09:49:59.138587,,
*.bestservers.pro,icefire,2022-08-20 09:50:00.658148,,
*.algotrader.com,icefire,2022-08-20 09:50:02.102837,,
BSA Hospice of the Southwest,vicesociety,2022-08-21 07:13:58.192377,,
Family Medicine Centers,vicesociety,2022-08-21 07:14:01.715644,,
northwestpipe.com,lockbit3,2022-08-22 11:10:14.906145,,
Northern Contours Inc.,lorenz,2022-08-22 23:17:18.361366,,
"Moskowitz, Mandell &amp; Salim, P.A.",quantum,2022-08-23 11:12:50.086574,,
DESFA - Pipeline company LEAK,ragnarlocker,2022-08-23 13:12:21.322769,,
Announcement. Action Lab File-tree,ragnarlocker,2022-08-23 15:14:54.881673,,
Bombardier Recreational Products (BRP),ransomexx,2022-08-23 15:15:06.076056,,
Apex,blackbyte,2022-08-23 19:06:15.896372,,
Engine Power,lorenz,2022-08-23 19:06:18.134801,,
barrydowd.com,lockbit3,2022-08-23 19:06:36.886441,,
destinationhope.com,lockbit3,2022-08-23 19:06:38.773947,,
orioninc.com,lockbit3,2022-08-23 19:06:40.773383,,
pinjuhlaw.com,lockbit3,2022-08-23 19:06:45.365620,,
robitgroup.com,lockbit3,2022-08-23 19:06:47.142084,,
ruffinlawyers.com.au,lockbit3,2022-08-23 19:06:48.982388,,
studiobarba.com,lockbit3,2022-08-23 19:06:50.700200,,
GMX,blackbyte,2022-08-24 01:17:21.734969,,
Olamgroup,everest,2022-08-24 19:44:05.942916,,
Bombardier Recreational Products (BRP) - BONUS CONTENT (!!!),ransomexx,2022-08-24 19:44:10.927069,,
Sheppard Robson,donutleaks,2022-08-24 19:44:18.469151,,
PlanET Biogas Solutions,donutleaks,2022-08-24 19:44:20.206747,,
CMZ UK,donutleaks,2022-08-24 19:44:22.353012,,
Sando,donutleaks,2022-08-24 19:44:24.220626,,
Enso Detego,donutleaks,2022-08-24 19:44:25.732414,,
Baton Rouge General,hive,2022-08-24 20:59:11.119788,,
growag.ch,lockbit3,2022-08-25 11:02:37.999185,,
ANGT - HACKED. MORE THEN 700 GB SENSITIVE DATA LEAKED,lv,2022-08-25 12:58:41.426059,,
Altice International,hive,2022-08-25 19:21:30.899610,,
Frances King School of English,vicesociety,2022-08-25 21:03:33.580559,,
Lampton School,vicesociety,2022-08-25 21:03:36.438084,,
centrodsr.it,lockbit3,2022-08-26 00:58:57.403654,,
hikadikoy.com,lockbit3,2022-08-26 00:58:59.774941,,
canteen.com,lockbit3,2022-08-26 12:44:54.328410,,
trufab.com,lockbit3,2022-08-26 12:45:01.246598,,
americantilestone.com,lockbit3,2022-08-26 16:46:49.816648,,
cenviro.com,lockbit3,2022-08-26 16:46:52.358151,,
draperyconceptsny.com,lockbit3,2022-08-26 16:46:54.799206,,
galenica.ma,lockbit3,2022-08-26 16:46:56.630265,,
kkcsworld.com,lockbit3,2022-08-26 16:46:58.200554,,
lenax.com,lockbit3,2022-08-26 16:46:59.940741,,
microdepot.com,lockbit3,2022-08-26 16:47:01.855393,,
perteet.com,lockbit3,2022-08-26 16:47:03.427445,,
sportlavit.nl,lockbit3,2022-08-26 16:47:05.155487,,
statravel.de,lockbit3,2022-08-26 16:47:06.649810,,
stevesilvaplumbing.com,lockbit3,2022-08-26 16:47:08.147629,,
stjohnvianney.org,lockbit3,2022-08-26 16:47:09.870612,,
thininfra.nl,lockbit3,2022-08-26 16:47:12.143883,,
goodwillnm.org,lockbit3,2022-08-28 03:40:19.057956,,
Grande Stevens,blackbyte,2022-08-28 20:49:10.179154,,
Torin Drive,blackbyte,2022-08-28 20:49:12.838284,,
accionplus.com,lockbit3,2022-08-28 22:48:23.802425,,
embalajescapsa.com,lockbit3,2022-08-28 22:48:26.018515,,
uplexis.com.br,lockbit3,2022-08-28 22:48:47.561997,,
ygboulons.com,lockbit3,2022-08-28 22:48:49.243892,,
currierryan.com,lockbit3,2022-08-29 14:55:44.408239,,
International Custom Controls,bianlian,2022-08-29 20:44:25.951245,,
Advance Corporation,bianlian,2022-08-29 20:44:27.970529,,
The Preston Partnership,bianlian,2022-08-29 20:44:31.004007,,
 Rudman,bianlian,2022-08-29 20:44:32.734190,,
Spalding Grammar School,bianlian,2022-08-29 20:44:34.887474,,
Josef Saller Services e.K. - Saller Bau,alphv,2022-08-29 22:52:20.263132,,
Laferté,alphv,2022-08-29 22:52:22.285219,,
Justman Packaging & Display Information,alphv,2022-08-29 22:52:24.008971,,
skupstina,cuba,2022-08-30 12:51:41.171728,,
GOV Brazil,everest,2022-08-30 18:55:05.186087,,
Captec-group,bianlian,2022-08-30 20:52:20.176784,,
4cRisk,bianlian,2022-08-30 20:52:22.415631,,
Community Dental Partners,bianlian,2022-08-30 20:52:24.124903,,
Ramada Hervey Bay Hotel Resort,bianlian,2022-08-30 20:52:25.650026,,
"WWAY-TV, LLC",bianlian,2022-08-30 20:52:27.159728,,
Alegria Family Services,bianlian,2022-08-30 20:52:28.626155,,
Magnachem,bianlian,2022-08-30 20:52:30.159717,,
MEIJI.COM.SG,lockbit3,2022-08-31 05:24:19.853685,,
NCG Medical,hive,2022-08-31 14:45:53.546726,,
Huge drama for Tap Air Portugal,ragnarlocker,2022-08-31 16:49:35.755156,,
USA Insurance company - Smith brothers File tree and some proofs,ragnarlocker,2022-08-31 22:46:52.300214,,
hspatent.com,lockbit3,2022-09-01 03:43:14.691777,,
precision.com,lockbit3,2022-09-01 03:43:16.937204,,
solidatech.com,lockbit3,2022-09-01 03:43:18.767968,,
Midea Group,revil,2022-09-01 10:45:01.306893,,
Alan Smith,blackbyte,2022-09-01 13:03:13.830819,,
Monarchnc,donutleaks,2022-09-01 16:50:37.273582,,
Moscone Center,quantum,2022-09-01 18:54:50.599154,,
An Japan Game Halls Operator,cheers,2022-09-01 18:54:57.537950,,
Moon Area School District,vicesociety,2022-09-01 22:52:29.283792,,
Instituto Agrario Dominicano,quantum,2022-09-02 00:51:08.683366,,
Eurocell,hive,2022-09-02 07:14:13.933349,,
peakinternational.com,lockbit3,2022-09-02 12:49:50.035504,,
TAP Air - First Facts,ragnarlocker,2022-09-02 23:01:58.090538,,
Fundo Nacional de Desenvolvimento da Educação,ransomexx,2022-09-03 12:48:09.496429,,
Infinitely Virtual,bianlian,2022-09-03 20:56:56.949625,,
Baer's,bianlian,2022-09-03 20:56:59.160494,,
floresfunza.com,lockbit3,2022-09-04 18:55:31.611407,,
hmets.com,lockbit3,2022-09-04 18:55:34.224481,,
Elmbrook Schools,vicesociety,2022-09-04 23:01:42.119565,,
C2CORP,blackbasta,2022-09-04 23:01:46.551830,,
"Cpl Architects, Engineers",blackbasta,2022-09-04 23:01:48.311243,,
Speed-Buster,blackbyte,2022-09-05 01:06:53.704482,,
eneva.com.br,lockbit3,2022-09-05 10:55:31.849678,,
divultec.pt,lockbit3,2022-09-05 12:51:28.829200,,
kamut.com,lockbit3,2022-09-05 12:51:31.258432,,
www3.comune.gorizia.it,lockbit3,2022-09-05 12:51:33.878669,,
psico,blackbasta,2022-09-05 15:06:13.419594,,
finnco.eu,lockbit3,2022-09-05 15:06:16.602547,,
sportscity.com.tw,lockbit3,2022-09-05 15:06:19.189768,,
augustacoop,blackbasta,2022-09-05 17:04:13.843227,,
CleanTech,blackbasta,2022-09-05 17:04:37.600790,,
monnensenpartners.be,lockbit3,2022-09-05 20:59:00.632138,,
pdh.com.tw,lockbit3,2022-09-05 20:59:05.527743,,
sbr-zwiesel.de,lockbit3,2022-09-05 20:59:07.560097,,
gavresorts.com.br,lockbit3,2022-09-06 08:07:33.970420,,
lafondasantafe.com,lockbit3,2022-09-06 08:07:36.175580,,
California-Oregon Telecommunications Company,hive,2022-09-06 21:07:00.121315,,
DDoS instead of the Discuss - Nice try TAP Air,ragnarlocker,2022-09-07 07:33:34.112138,,
metaage.com.tw,lockbit3,2022-09-07 08:56:30.948704,,
misumi.com.tw,lockbit3,2022-09-07 08:56:33.273973,,
hunters.com,lockbit3,2022-09-07 10:56:38.109533,,
marcopolohotels.com,lockbit3,2022-09-07 10:56:40.665678,,
SHI,blackbasta,2022-09-07 12:54:46.171078,,
STEVENG,blackbasta,2022-09-07 12:54:51.440446,,
EMEPLATING,blackbasta,2022-09-07 12:54:53.578678,,
MGSMFG,blackbasta,2022-09-08 15:15:54.275243,,
kortrijkserijschool.be,lockbit3,2022-09-09 01:23:32.018180,,
kisan.com.tr,lockbit3,2022-09-09 11:05:47.707025,,
connectvitypoint.com,lockbit3,2022-09-09 13:12:22.017887,,
dcashpro.com,lockbit3,2022-09-09 13:12:23.844106,,
diakonissen-riehen.ch,lockbit3,2022-09-09 13:12:25.566226,,
lacalera.pe,lockbit3,2022-09-09 13:12:27.903561,,
marugokiso.co.jp,lockbit3,2022-09-09 13:12:29.908059,,
TIB Development Bank,blackbyte,2022-09-11 16:58:19.746159,,
Davin Industries Ltd,blackbyte,2022-09-11 16:58:22.886025,,
aralaw.cr,lockbit3,2022-09-11 16:58:38.699969,,
canadiansolar.com,lockbit3,2022-09-11 16:58:40.552509,,
hamiota.com,lockbit3,2022-09-11 18:59:04.431771,,
ch-sf.fr (old),lockbit3,2022-09-12 08:58:40.174671,,
ch-sf.fr,lockbit3,2022-09-12 15:11:00.833477,,
frigobandeira.com,lockbit3,2022-09-12 15:11:03.774528,,
TAP AIR PORTUGAL - 115k personal data leak,ragnarlocker,2022-09-12 20:52:37.642477,,
omegaservices.com.au,lockbit3,2022-09-12 22:46:00.472116,,
OakBend Medical (USA),daixin,2022-09-13 01:04:54.204845,,
bakkerheftrucks.local,lockbit3,2022-09-13 13:00:45.739922,,
bakkerheftrucks.com,lockbit3,2022-09-13 18:51:09.570964,,
groupg4.com,redalert,2022-09-13 18:51:13.233563,,
SERCOM,sparta,2022-09-13 20:55:46.247349,,
COMSA CORPORATION,sparta,2022-09-13 20:55:48.618828,,
RABAT,sparta,2022-09-13 20:55:50.290749,,
RIVISA,sparta,2022-09-13 20:55:51.980345,,
INDIBA,sparta,2022-09-13 20:55:53.536821,,
FundaciÃ³ Sant Francesc d'AssÃ­s ,sparta,2022-09-13 20:55:56.441303,,
Grupo Galilea,sparta,2022-09-13 20:55:58.921777,,
Tema Litoclean Group,sparta,2022-09-13 20:56:00.457768,,
Ferrer&Ojeda,sparta,2022-09-13 20:56:02.119987,,
Font Packaging,sparta,2022-09-13 20:56:03.896487,,
Auto88,sparta,2022-09-13 20:56:05.442631,,
Gallery Hotels,sparta,2022-09-13 20:56:07.080892,,
 Spa,bianlian,2022-09-13 22:52:40.573689,,
The Checker Transportation Group,alphv,2022-09-14 01:04:16.797219,,
Hayat,alphv,2022-09-14 01:04:19.338182,,
PCSupport,alphv,2022-09-14 01:04:21.156930,,
Fiveninefive,alphv,2022-09-14 01:04:22.937315,,
GHT CORP,alphv,2022-09-14 01:04:25.083767,,
idealtridon.com,lockbit3,2022-09-14 01:04:29.169443,,
aipcenergy.com,lockbit3,2022-09-14 03:49:56.740441,,
artdis.fr,lockbit3,2022-09-14 03:49:59.459573,,
camdomain.com,lockbit3,2022-09-14 03:50:01.230959,,
cityofbartlett.org,lockbit3,2022-09-14 03:50:03.157008,,
cmb-artimmo.com,lockbit3,2022-09-14 03:50:05.479283,,
cultivar.net,lockbit3,2022-09-14 03:50:06.834320,,
daune.org,lockbit3,2022-09-14 03:50:08.801175,,
euro-modules.fr,lockbit3,2022-09-14 03:50:10.329474,,
euromip.fr,lockbit3,2022-09-14 03:50:11.843171,,
jt-engineering.com,lockbit3,2022-09-14 03:50:13.802209,,
kcgreenholdings.com,lockbit3,2022-09-14 03:50:15.374162,,
kwp.at,lockbit3,2022-09-14 03:50:17.099186,,
lagence33.com,lockbit3,2022-09-14 03:50:19.093096,,
mackenzie-law.co.uk,lockbit3,2022-09-14 03:50:21.112027,,
maisonloisy.fr,lockbit3,2022-09-14 03:50:22.692747,,
maleosante.fr,lockbit3,2022-09-14 03:50:24.575197,,
mj-donnais.fr,lockbit3,2022-09-14 03:50:26.189205,,
pays-colombey-sudtoulois.fr,lockbit3,2022-09-14 03:50:27.996303,,
quintal.com.co,lockbit3,2022-09-14 03:50:30.294106,,
sarassure.fr,lockbit3,2022-09-14 03:50:31.910267,,
sva-avignon.concession-landrover.fr,lockbit3,2022-09-14 03:50:33.778894,,
tapcocu.org,lockbit3,2022-09-14 03:50:35.234241,,
taxprepandmore.com,lockbit3,2022-09-14 03:50:36.728539,,
thezincgroup.com,lockbit3,2022-09-14 03:50:38.405504,,
ville-faulquemont.fr,lockbit3,2022-09-14 03:50:39.918208,,
Tri-Supply,alphv,2022-09-14 09:04:17.642270,,
"DYNAM JAPAN HOLDINGS CO., LTD",cheers,2022-09-14 11:00:11.961979,,
FONT PACKAGING,sparta,2022-09-14 11:00:15.785826,,
AUTO88,sparta,2022-09-14 11:00:17.455203,,
MR. WONDERFUL,sparta,2022-09-14 11:00:19.146782,,
HAYAT GROUP,alphv,2022-09-14 15:20:59.927105,,
inspecshawaii.com,lockbit3,2022-09-14 15:21:09.256063,,
markherder.com,lockbit3,2022-09-14 19:00:03.894774,,
cnachile.cl,lockbit3,2022-09-14 21:11:06.041342,,
independence.com.co,lockbit3,2022-09-14 21:11:08.707119,,
makler.com.ve,lockbit3,2022-09-14 21:11:10.418163,,
southamptoncounty.org,lockbit3,2022-09-14 21:11:12.687190,,
Triten,alphv,2022-09-14 23:10:35.151581,,
aliat.group,lockbit3,2022-09-14 23:10:38.308044,,
d-securite.com,lockbit3,2022-09-14 23:10:40.310492,,
medical69.com,lockbit3,2022-09-14 23:10:42.292352,,
FederalBank/Fedfina.part5,everest,2022-09-15 01:01:59.422429,,
FONTAINEBLEAU,hive,2022-09-15 11:16:21.227539,,
nakamuracorp.co.jp,lockbit3,2022-09-15 11:16:27.464943,,
midlandplastics.com,lockbit3,2022-09-15 12:59:05.997460,,
Nextlabs,0mega,2022-09-15 12:59:09.472386,,
dss-cz.com,lockbit3,2022-09-15 16:57:11.803943,,
Bell Technical Solutions,hive,2022-09-15 20:58:01.110223,,
County Suffolk and contractors,alphv,2022-09-15 20:58:08.420430,,
asecna.org,lockbit3,2022-09-15 20:58:12.094409,,
software-line.it,lockbit3,2022-09-16 01:31:13.886499,,
ces-conditionneur.fr,lockbit3,2022-09-16 03:46:29.603279,,
equatortrustees.com,lockbit3,2022-09-16 03:46:31.792167,,
kaffeeberlin.com,lockbit3,2022-09-16 03:46:51.199321,,
scottobrothers.com,lockbit3,2022-09-16 03:46:53.231669,,
Laddawn Inc.,lorenz,2022-09-16 19:12:42.721406,,
"First bounty payout $50,000",lockbit3,2022-09-17 06:52:09.761555,,
trisupplyhome.com,alphv,2022-09-17 19:21:08.547348,,
South Pacific Inc,blackbyte,2022-09-19 05:56:58.137083,,
Biggest News,blackbyte,2022-09-19 05:57:01.427406,,
midway,blackbasta,2022-09-19 11:09:48.642094,,
hering-heinz.de,lockbit3,2022-09-19 11:09:51.653953,,
New York Racing Association,hive,2022-09-19 13:16:45.415505,,
Government Brazil,everest,2022-09-19 15:21:40.622298,,
franckbeun.fr,lockbit3,2022-09-19 19:24:33.770715,,
TAP Air Leak of more than 1.5 million of customers and many other.,ragnarlocker,2022-09-19 21:05:23.328860,,
CARITAS,alphv,2022-09-19 21:05:34.526498,,
ducanh.com,lockbit3,2022-09-19 21:05:38.560052,,
mts.mektec.com,lockbit3,2022-09-19 21:05:41.105013,,
okibrasil.com,lockbit3,2022-09-19 21:05:43.625885,,
psi.com.tw,lockbit3,2022-09-19 21:05:45.590084,,
Who is the real Bad Guys here? Or what recovery experts prefer to keep silent.,ragnarlocker,2022-09-19 22:43:16.974974,,
